TMC,Severity,Start_Time,Start_Lat,Start_Lng,City,County,State (IL),Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
201,2,6/23/2016 12:36,42.448109,-88.111053,Antioch,Lake,,71.1,75,29.91,10,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 13:31,41.78651,-88.074211,Lisle,Dupage,,71.1,81,29.91,5,4.6,,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 13:37,42.004433,-88.187096,Bartlett,Dupage,,71.1,81,29.91,5,4.6,,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 13:54,41.861195,-88.096359,Wheaton,Dupage,,71.1,81,29.91,5,4.6,,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 14:38,41.879654,-87.9412,Elmhurst,Dupage,,78.1,66,29.9,10,4.6,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 14:39,41.622635,-87.638161,Harvey,Cook,,77.5,67,29.91,10,4.6,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 15:20,41.988873,-88.149742,Hanover Park,Cook,,77,74,29.9,8,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 15:21,41.864166,-88.108208,Wheaton,Dupage,,77,74,29.9,8,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 15:41,41.803619,-87.930847,Hinsdale,Dupage,,77,66,29.88,10,11.5,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 17:34,41.854164,-87.965378,Oakbrook Terrace,Dupage,,72,66,29.92,10,12.7,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 17:36,41.757984,-88.033035,Woodridge,DuPage,,79,64,29.9,10,8.1,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,3,6/23/2016 18:02,42.380901,-87.947296,Gurnee,Lake,,69.1,68,29.92,10,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 18:04,42.00539,-88.144722,Hanover Park,Cook,,73.9,71,29.9,10,10.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 18:17,42.006905,-88.148651,Hanover Park,Cook,,73.9,71,29.9,10,10.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 18:18,41.833031,-88.102814,Wheaton,Dupage,,73.9,71,29.9,10,10.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 18:19,41.927601,-87.966721,Addison,DuPage,,72,66,29.92,10,12.7,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,3,6/23/2016 18:25,41.715961,-87.626564,Chicago,Cook,,72,68,29.91,10,12.7,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 18:35,41.904606,-88.024681,Lombard,DuPage,,70,68,29.93,10,11.5,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 18:36,41.799541,-88.091057,Lisle,Dupage,,72,71,29.92,10,6.9,,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 19:48,41.899708,-87.939232,Elmhurst,Dupage,,68,70,29.94,10,10.4,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 19:49,41.828712,-88.105362,Wheaton,DuPage,,70,71,29.93,10,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 19:51,41.859825,-88.027008,Lombard,DuPage,,68,70,29.94,10,10.4,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/23/2016 20:50,41.928802,-88.101059,Glendale Heights,DuPage,,66.9,73,29.95,10,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
201,2,6/23/2016 20:56,41.98032,-88.103867,Roselle,Dupage,,66,73,29.95,10,13.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
201,2,6/23/2016 21:55,41.867504,-88.012695,Lombard,Dupage,,64.9,73,29.97,10,11.5,,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
201,3,6/24/2016 1:59,41.873531,-87.735199,Chicago,Cook,,66.9,68,29.97,10,5.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
201,2,6/24/2016 3:22,41.762451,-87.966995,Darien,Dupage,,61,79,29.99,10,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
201,2,6/24/2016 3:28,41.756577,-88.050964,Woodridge,DuPage,,61,79,30,10,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
201,3,6/24/2016 6:20,41.946514,-87.718727,Chicago,Cook,,63,81,30.02,10,5.8,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,3,6/24/2016 6:21,41.875767,-87.686165,Chicago,Cook,,68,78,30,10,5.8,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 6:29,41.898285,-88.31221,Saint Charles,Kane,,64,75,30.04,10,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 7:45,41.974205,-88.137024,Hanover Park,Cook,,68,73,30.06,10,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 7:49,41.98875,-88.146088,Hanover Park,Cook,,68,73,30.06,10,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 8:36,41.902233,-88.101723,Carol Stream,DuPage,,73,66,30.07,10,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 8:52,41.887268,-88.018303,Lombard,Dupage,,73,68,30.07,10,4.6,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,3,6/24/2016 8:53,41.855797,-87.644615,Chicago,Cook,,73.9,66,30.06,10,8.1,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 9:18,41.857021,-88.10231,Wheaton,Dupage,,73,66,30.07,10,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 10:14,41.878948,-88.097229,Wheaton,Dupage,,75,64,30.06,10,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 10:14,41.759754,-88.038429,Woodridge,DuPage,,76.1,54,30.07,10,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,3,6/24/2016 10:21,42.005428,-87.894096,Des Plaines,Cook,,77,52,30.08,10,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 10:26,41.745319,-87.934814,Willowbrook,DuPage,,78.1,48,30.05,10,10.4,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 10:46,41.857021,-88.10231,Wheaton,Dupage,,78.1,58,30.07,10,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 11:22,41.88805,-88.111847,Wheaton,Dupage,,78.1,58,30.07,10,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 12:32,41.84824,-88.089882,Wheaton,Dupage,,81,49,30.08,10,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 13:48,42.284893,-88.179802,Mchenry,Mchenry,,75.9,58,30.07,10,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 13:54,41.84824,-88.089882,Wheaton,Dupage,,80.1,47,30.07,10,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 13:56,41.864075,-88.117386,Wheaton,DuPage,,80.1,47,30.07,10,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 14:17,42.466293,-88.062439,Antioch,Lake,,77,56,30.1,10,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 14:56,41.906105,-87.94886,Elmhurst,Dupage,,80.1,43,30.08,10,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 15:01,41.935715,-88.131683,Carol Stream,Dupage,,82.9,47,30.07,10,8.1,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 15:55,41.973721,-88.150291,Hanover Park,DuPage,,82,47,30.06,10,5.8,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 15:56,41.859825,-88.027008,Lombard,DuPage,,81,42,30.07,10,8.1,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 17:24,41.866062,-88.111534,Wheaton,Dupage,,82,47,30.03,10,4.6,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 17:28,41.75737,-88.041924,Woodridge,DuPage,,82.2,45,30.04,10,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 17:29,41.828712,-88.105362,Wheaton,DuPage,,82,47,30.03,10,4.6,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 17:30,41.844303,-87.972214,Oak Brook,DuPage,,80.1,45,30.02,10,10.4,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 17:31,41.824711,-87.972076,Oak Brook,Dupage,,80.1,45,30.02,10,10.4,,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 17:33,42.003525,-88.183762,Bartlett,Dupage,,82,47,30.03,10,4.6,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,3,6/24/2016 17:35,41.716873,-88.006935,Woodridge,DuPage,,82.2,45,30.04,10,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 19:56,41.864075,-88.117386,Wheaton,DuPage,,77,54,30.04,10,4.6,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 19:57,41.889809,-87.97776,Villa Park,Dupage,,75.9,50,30.04,10,6.9,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 19:57,41.982075,-87.792603,Chicago,Cook,,75.9,50,30.04,10,6.9,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/24/2016 19:58,41.846661,-87.957726,Villa Park,DuPage,,75.9,50,30.04,10,6.9,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,3,6/24/2016 21:12,38.759388,-90.094261,Granite City,Madison,,82.9,53,29.99,10,6.9,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
201,2,6/25/2016 12:46,41.861187,-87.9589,Villa Park,DuPage,,86,51,30.04,10,13.8,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/25/2016 12:46,41.906277,-87.939873,Elmhurst,Dupage,,86,51,30.04,10,13.8,,Partly Cloudy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,3,6/25/2016 15:19,41.577579,-87.584137,Thornton,Cook,,88.7,43,30.05,10,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/25/2016 20:24,41.830223,-88.168304,Warrenville,DuPage,,82,69,29.96,10,8.1,,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/25/2016 20:25,41.859383,-88.061501,Glen Ellyn,DuPage,,82,69,29.96,10,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/25/2016 20:26,41.951874,-88.150169,Hanover Park,DuPage,,82,69,29.96,10,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/25/2016 21:06,41.952343,-88.139267,Hanover Park,DuPage,,82,69,29.96,10,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
201,2,6/26/2016 12:21,41.729263,-88.011887,Downers Grove,DuPage,,82.6,61,30.03,10,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/26/2016 14:18,41.971809,-88.111465,Roselle,DuPage,,82.9,60,30.01,10,10.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/26/2016 14:18,41.75071,-88.030571,Woodridge,DuPage,,82.4,62,30.03,10,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/26/2016 15:55,41.843075,-87.990623,Oak Brook,DuPage,,88,46,29.93,10,15,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,3,6/26/2016 16:57,41.961128,-87.74279,Chicago,Cook,,88,36,29.95,10,13.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/26/2016 21:21,41.885216,-88.194359,West Chicago,DuPage,,75,62,29.98,10,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
201,2,6/27/2016 8:02,42.008129,-88.203148,Bartlett,Cook,,75.9,67,30.03,10,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/27/2016 8:14,41.859825,-88.027008,Lombard,DuPage,,77,62,30.01,10,10.4,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/27/2016 8:43,42.030441,-88.236801,Elgin,Cook,,81,56,30.03,10,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/27/2016 9:20,41.899143,-87.628311,Chicago,Cook,,82.9,51,30,10,10.4,,Partly Cloudy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/27/2016 9:20,42.214893,-88.169456,Barrington,Lake,,81,52,30.03,10,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/27/2016 9:21,41.858887,-88.102509,Wheaton,Dupage,,81,56,30.03,10,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,3,6/27/2016 9:32,41.982651,-87.748291,Chicago,Cook,,82.9,49,30.01,10,13.8,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/27/2016 9:40,41.796291,-87.963432,Clarendon Hills,DuPage,,84.9,43,29.99,10,10.4,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,3,6/27/2016 10:13,42.066578,-88.258316,Elgin,Cook,,82,52,30.03,10,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/27/2016 10:21,41.749538,-87.973755,Darien,DuPage,,83.3,51,30.05,10,9.2,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/27/2016 10:38,41.951309,-88.20591,Bartlett,DuPage,,84,47,30.03,10,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/27/2016 10:41,41.876461,-88.06665,Glen Ellyn,Dupage,,84,47,30.03,10,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/27/2016 11:17,41.8354,-88.010834,Lombard,DuPage,,84.9,43,30.01,10,12.7,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,3,6/27/2016 11:28,42.138512,-87.887115,Northbrook,Cook,,86,38,30.02,10,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/27/2016 11:34,41.752235,-87.954521,Willowbrook,DuPage,,91,35,29.99,10,13.8,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/27/2016 12:41,41.845894,-87.983055,Oak Brook,DuPage,,90,34,29.98,10,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/27/2016 13:33,41.763733,-87.918182,Willowbrook,DuPage,,90,33,29.97,10,17.3,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/27/2016 13:35,41.995342,-88.158432,Hanover Park,Cook,,88,42,30,10,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/27/2016 14:44,42.254742,-88.020416,Mundelein,Lake,,88,31,30,10,19.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,6/27/2016 14:47,41.906342,-87.937469,Elmhurst,Dupage,,89.1,30,29.98,10,17.3,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,3,6/27/2016 15:41,41.89183,-87.652199,Chicago,Cook,,90,31,29.95,10,18.4,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/27/2016 15:57,41.858738,-88.109848,Wheaton,Dupage,,86,35,29.99,10,17.3,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,6/27/2016 16:34,41.860432,-87.977943,Villa Park,DuPage,,86,38,29.97,10,13.8,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
